monthly_income,income_stability_months,debt_ratio,savings_months_cover,language_level,housing_stability_months,local_references,employment_type_encoded,ngo_validation_encoded,volatility_of_income,income_growth_trend,asset_index,punctualidad_reportada,consistencia_declarativa,digital_interaction_score,zone_risk_index,vulnerability_score,target_default_flag,target_repayment_behavior
2114.5393,55,0.5227,5.8077,2,20,2,1,0,0.2893,0.0181,0.8362,0.9765,0.7089,0.6534,0.4874,0.3544,0,0.8918
1335.0824,41,0.291,0.5614,3,20,4,0,0,0.4957,-0.011,0.2005,0.7552,0.8894,0.7665,0.6637,0.6689,1,0.7291
2270.9468,5,0.1887,0.2285,3,15,5,0,0,0.4824,0.0297,0.5235,0.5296,0.7953,0.1133,0.2853,0.615,0,0.8176
1437.204,11,0.2927,5.3056,3,14,0,0,1,0.4513,0.0167,0.4568,0.7286,0.8059,0.5943,0.4634,0.266,1,0.911
1277.5505,26,0.1041,0.4792,3,6,1,0,0,0.6513,-0.0071,0.7806,0.8345,0.7681,0.5921,0.7927,0.663,1,0.4985
1015.1774,4,0.3047,2.7658,3,42,2,2,0,0.1235,-0.0031,0.2789,0.6474,0.976,0.4358,0.2258,0.2695,0,0.8538
753.0153,14,0.3425,0.456,0,9,1,2,1,0.3198,0.0509,0.4177,0.8176,0.955,0.3069,0.7824,0.5224,1,0.7856
1487.7767,33,0.194,6.4471,0,13,1,2,1,0.5627,-0.0297,0.6161,0.7793,0.7273,0.7561,0.4126,0.154,0,0.9482
1956.7236,14,0.3739,3.132,4,19,0,0,0,0.7279,-0.0192,0.7776,0.8528,0.7271,0.7959,0.2493,0.2816,0,0.7009
1722.769,18,0.1762,5.0197,3,7,5,0,0,0.6236,0.0324,0.8342,0.7003,0.7382,0.3367,0.7408,0.5919,0,0.7841
1468.5291,32,0.436,6.0313,4,16,1,0,0,0.1658,0.0428,0.6993,0.7658,0.8557,0.4526,0.5691,0.8274,0,0.8681
1126.7887,22,0.4772,0.1764,3,10,1,0,1,0.8326,0.0147,0.0133,0.5747,0.8541,0.8822,0.4927,0.7576,0,0.4905
2450.6856,14,0.6533,1.1362,3,20,1,0,1,0.6016,-0.024,0.1379,0.9021,0.7951,0.8401,0.7321,0.388,1,0.471
935.8302,43,0.283,2.0888,3,60,2,2,0,0.227,-0.0836,0.2029,0.6269,0.7534,0.6909,0.5802,0.4088,0,0.8801
2665.1456,17,0.2178,3.2436,2,18,2,2,1,0.2097,-0.0815,0.7587,0.7341,0.9454,0.4257,0.7601,0.6056,0,1.0
1095.4182,16,0.6087,0.5528,3,26,3,0,1,0.149,-0.0102,0.9143,0.7407,0.6809,0.4393,0.3352,0.3599,1,0.616
1241.136,43,0.2725,4.9209,4,35,1,0,0,0.4888,0.0083,0.8064,0.8813,0.898,0.2165,0.4251,0.4068,0,0.9365
868.3609,22,0.2483,0.4994,5,14,1,0,1,0.2307,-0.0176,0.6625,0.9193,0.4708,0.5026,0.3409,0.3567,0,0.9478
1407.118,6,0.1901,4.0225,3,4,1,2,0,0.379,-0.0526,0.6335,0.7209,0.83,0.4243,0.7563,0.4321,0,0.5855
2944.3879,6,0.6213,1.4378,2,9,0,2,0,0.4829,-0.0603,0.4642,0.7128,0.7533,0.5682,0.5538,0.5042,1,0.1058
2339.7843,8,0.457,1.449,4,23,0,1,0,0.3305,0.0081,0.7445,0.5573,0.8244,0.1909,0.6837,0.7144,0,0.4565
2948.9695,33,0.4503,0.9368,4,7,1,2,1,0.4416,0.0678,0.1841,0.7778,0.9108,0.657,0.6026,0.3401,0,0.9579
2347.418,30,0.6965,0.2185,4,21,1,0,1,0.4922,-0.0373,0.547,0.6432,0.8178,0.8622,0.421,0.4099,0,0.4828
1041.2374,18,0.2655,0.8526,3,24,3,0,1,0.5379,-0.0012,0.7461,0.6661,0.7383,0.5131,0.5359,0.9399,0,0.8067
1532.4229,7,0.6016,1.1128,4,10,2,0,0,0.3501,-0.0355,0.087,0.5672,0.7909,0.508,0.5085,0.6431,1,0.042
1224.0257,12,0.489,1.3041,1,23,3,0,0,0.4578,0.0301,0.6342,0.7744,0.7015,0.5847,0.5003,0.3773,1,0.46
3516.7321,40,0.2378,2.6872,3,16,2,1,1,0.5169,-0.0063,0.1101,0.8081,0.8631,0.314,0.7127,0.5508,0,1.0
993.8693,14,0.325,0.8679,1,27,4,0,1,0.2479,0.0494,0.2272,0.7751,0.5468,0.4316,0.7434,0.45,0,0.787
2826.6537,13,0.6542,1.0437,3,31,0,1,0,0.4413,0.0059,0.3227,0.3209,0.9637,0.6766,0.3002,0.5978,1,0.1871
2825.6026,9,0.185,4.731,3,14,3,1,0,0.7096,0.006,0.7604,0.4002,0.9596,0.7666,0.3565,0.7693,0,0.5481
4513.4184,33,0.4655,2.7932,0,58,1,1,1,0.6459,-0.0427,0.1608,0.9812,0.8791,0.6955,0.3944,0.0952,0,1.0
1473.1477,8,0.1046,0.0462,3,7,4,0,0,0.2861,-0.0418,0.2972,0.4032,0.8486,0.5215,0.2267,0.7293,1,0.655
2581.5908,27,0.617,3.3436,1,11,0,1,0,0.7095,0.023,0.4959,0.8884,0.911,0.4348,0.3226,0.1928,0,0.1908
5658.0009,10,0.1917,9.1992,1,13,2,0,1,0.4137,0.0115,0.2693,0.8696,0.6558,0.6728,0.7986,0.4185,0,0.8988
1327.6678,24,0.2476,5.6191,2,27,2,2,1,0.6692,0.1007,0.2063,0.6056,0.9447,0.3573,0.2915,0.2418,0,0.9378
839.2259,20,0.2444,3.6152,3,7,2,1,0,0.5179,-0.0548,0.6037,0.6735,0.8013,0.2815,0.731,0.7228,1,0.5362
706.2682,15,0.1298,1.984,1,45,2,0,0,0.2834,0.0496,0.4009,0.8642,0.7811,0.4297,0.7729,0.3285,0,0.7952
2582.0941,12,0.3255,0.652,1,15,2,1,1,0.3445,0.0065,0.2011,0.7277,0.7237,0.2032,0.682,0.2983,0,0.8148
705.1601,21,0.3567,2.1251,2,17,1,0,0,0.118,-0.0487,0.1598,0.6428,0.9515,0.7669,0.6935,0.438,1,0.5967
1500.9304,19,0.0867,2.3788,0,10,3,0,1,0.3492,-0.1337,0.3906,0.9233,0.7322,0.1922,0.3628,0.0474,0,0.9638
2249.935,9,0.3011,0.6613,2,25,3,0,0,0.4274,-0.0318,0.5589,0.6441,0.6524,0.3629,0.2285,0.4235,0,0.6786
1983.4396,36,0.2152,0.5896,3,32,2,0,0,0.0272,-0.0255,0.1443,0.7829,0.8717,0.746,0.7132,0.3288,0,0.9222
2236.623,31,0.3027,1.0114,3,17,1,2,1,0.2442,-0.0256,0.9508,0.4053,0.789,0.2126,0.2767,0.3858,0,0.943
2020.5902,7,0.5777,2.0497,5,43,1,1,0,0.2376,0.0451,0.8263,0.2306,0.6354,0.3596,0.7806,0.5825,1,0.4176
3426.9739,8,0.3779,0.6936,1,16,2,0,0,0.5312,-0.0229,0.4183,0.7051,0.6596,0.654,0.46,0.2686,1,0.4958
1123.093,2,0.1597,1.6224,4,18,4,1,1,0.6222,0.0136,0.2616,0.7358,0.8974,0.5928,0.6428,0.4339,0,0.8467
1288.8459,29,0.1938,4.59,2,15,1,1,0,0.4855,-0.0697,0.6187,0.8822,0.5473,0.4012,0.2002,0.6616,0,0.7416
1228.6488,12,0.5373,0.6994,2,28,4,0,0,0.0629,0.0194,0.3721,0.7514,0.862,0.3578,0.3103,0.4432,0,0.6877
2738.3091,16,0.2483,6.7612,2,22,0,1,1,0.1753,-0.065,0.4595,0.9058,0.7885,0.7815,0.3079,0.3568,0,1.0
2836.1401,7,0.0996,1.2824,1,14,2,1,1,0.4124,0.0338,0.5039,0.5007,0.8765,0.2999,0.2448,0.8562,0,0.7986
2265.6402,16,0.0668,0.2127,3,22,3,0,1,0.2268,0.0483,0.3026,0.6189,0.66,0.2285,0.2022,0.9194,0,0.8943
3267.3902,20,0.4172,0.1132,4,29,0,1,0,0.0434,-0.075,0.6653,0.8,0.8075,0.2767,0.3083,0.8452,1,0.7444
1003.2295,4,0.5086,0.827,4,25,2,2,0,0.6954,0.0962,0.2755,0.473,0.714,0.6333,0.6595,0.615,1,0.2843
4161.4217,20,0.0727,0.5989,5,14,1,0,1,0.7666,-0.0227,0.9479,0.7401,0.4909,0.4789,0.3074,0.7736,0,0.9234
3872.3596,19,0.35,3.7121,4,24,3,1,0,0.1863,0.0181,0.3094,0.5996,0.8405,0.8612,0.7008,0.2964,0,0.9362
2611.842,41,0.3287,2.6761,3,12,5,2,1,0.3702,0.0382,0.5903,0.7794,0.7881,0.4349,0.4866,0.7004,0,0.947
4406.7796,21,0.305,4.3178,3,17,4,2,0,0.3158,-0.0337,0.8363,0.7084,0.9183,0.6642,0.2691,0.2617,0,0.9873
789.7279,7,0.483,1.7796,4,12,1,1,0,0.1302,-0.035,0.1594,0.7037,0.9646,0.5311,0.7667,0.2435,0,0.589
1390.9969,7,0.0665,1.1435,3,20,2,2,0,0.5401,-0.0212,0.5202,0.8592,0.4208,0.6034,0.5121,0.4558,0,0.5419
1251.8131,19,0.1547,0.631,2,30,0,1,0,0.2197,0.0229,0.4037,0.6494,0.7815,0.2944,0.7057,0.5298,1,0.6308
2593.4379,12,0.1067,1.7499,3,54,0,2,0,0.3758,0.0292,0.7931,0.414,0.72,0.9605,0.5684,0.1829,0,0.8071
1069.4819,27,0.3187,1.9248,2,42,1,0,1,0.2132,0.0698,0.2192,0.4171,0.5887,0.5394,0.3759,0.0345,0,0.9076
2640.5634,4,0.2078,0.9983,3,58,3,2,0,0.4241,0.0622,0.2977,0.6256,0.7322,0.1442,0.637,0.5156,0,0.7476
3587.7053,29,0.3694,5.5164,4,35,4,0,1,0.1407,0.0615,0.5795,0.6285,0.9483,0.2538,0.489,0.1106,0,1.0
2559.5876,18,0.0034,2.0431,3,45,2,0,0,0.4363,0.0437,0.679,0.7909,0.7646,0.4606,0.764,0.352,0,0.8893
2083.6481,42,0.0896,3.6339,5,1,2,2,0,0.35,0.0399,0.4919,0.8563,0.6459,0.3902,0.3939,0.0408,0,0.946
1103.3026,15,0.5175,1.9372,4,60,1,2,1,0.4359,-0.0202,0.2329,0.557,0.7537,0.1424,0.6842,0.8095,0,0.6964
1183.9061,7,0.3185,0.7612,1,19,1,0,0,0.2665,-0.0277,0.4634,0.8475,0.7949,0.1194,0.3496,0.3398,0,0.636
3377.2243,6,0.1496,2.6683,0,60,1,0,1,0.6952,-0.0771,0.7662,0.7661,0.5605,0.8125,0.4026,0.152,0,0.878
2669.5748,21,0.1801,0.5234,2,52,3,0,1,0.2351,0.0699,0.3683,0.634,0.8019,0.4412,0.3707,0.6861,0,0.9592
1773.1098,5,0.6262,1.8157,4,23,4,2,0,0.5742,0.0024,0.7465,0.5961,0.7053,0.4697,0.7134,0.6403,1,0.0819
1467.1034,60,0.2674,1.0296,2,4,3,1,0,0.3427,0.0167,0.4642,0.936,0.7723,0.3111,0.6846,0.3135,0,0.8717
656.6138,14,0.2355,0.3248,3,35,1,1,0,0.8189,-0.1406,0.7745,0.469,0.8409,0.5158,0.4315,0.1782,1,0.4161
1058.4637,45,0.4904,1.0663,3,2,0,2,1,0.4207,-0.0329,0.5272,0.8407,0.9403,0.5261,0.7472,0.462,0,0.89
4701.8416,3,0.1296,0.7429,3,32,2,1,1,0.4991,0.0487,0.2458,0.7705,0.3298,0.2399,0.6304,0.3643,1,0.9352
953.1499,0,0.2681,0.2381,2,6,3,2,1,0.5106,0.0165,0.5258,0.7193,0.7326,0.1805,0.2632,0.3878,0,0.6934
1987.7128,8,0.267,3.4726,2,22,1,2,1,0.5891,-0.0331,0.4178,0.8842,0.6156,0.0216,0.3047,0.2582,0,0.9888
2992.0737,22,0.3432,1.3806,2,34,2,0,1,0.3854,-0.0059,0.7371,0.8209,0.6072,0.1222,0.5303,0.42,0,1.0
965.3963,18,0.6525,0.8504,3,30,5,1,0,0.4718,0.0989,0.1173,0.4018,0.7835,0.0065,0.4121,0.5638,1,0.2088
1982.9784,10,0.042,1.4063,2,32,2,1,0,0.3646,-0.0118,0.2751,0.3839,0.7213,0.7367,0.6695,0.6322,0,0.5839
2889.8439,22,0.3073,2.8096,4,32,1,1,1,0.6968,0.0061,0.4605,0.7661,0.8474,0.5741,0.6056,0.8409,0,0.8525
1819.3774,13,0.1622,0.0369,2,36,3,1,1,0.2591,-0.0003,0.3137,0.7004,0.6693,0.4876,0.5681,0.6255,0,0.8418
6000.0,5,0.2517,1.5826,3,14,4,0,0,0.5259,0.0104,0.5899,0.8445,0.6593,0.727,0.6753,0.6197,0,0.7848
785.0131,50,0.5026,1.3046,5,42,0,2,1,0.6878,0.0602,0.8461,0.4569,0.685,0.6013,0.477,0.6206,0,0.7086
3069.7895,0,0.3529,4.4712,3,11,4,0,0,0.3081,0.1241,0.3035,0.7215,0.9834,0.6832,0.3549,0.5026,0,0.8242
1658.3844,20,0.1325,1.6237,2,41,2,1,0,0.3933,0.0738,0.5264,0.628,0.824,0.107,0.2143,0.5393,0,0.8177
2659.6773,17,0.2624,0.2954,4,30,2,0,0,0.4046,0.0117,0.5888,0.7757,0.7221,0.2674,0.3906,0.7495,0,0.7406
2254.4325,17,0.0817,0.9843,0,23,1,1,1,0.386,0.0596,0.8453,0.7246,0.8646,0.092,0.526,0.4458,0,0.9075
1253.1578,34,0.0704,1.9408,2,14,1,2,0,0.2438,-0.0747,0.4743,0.514,0.6071,0.4261,0.7818,0.8556,1,0.5411
2027.3772,6,0.086,0.094,2,8,1,1,1,0.1859,-0.0009,0.5403,0.3546,0.8714,0.7675,0.7341,0.9707,0,0.6652
714.1188,6,0.4203,4.3196,2,13,2,1,0,0.6792,-0.035,0.4509,0.9065,0.838,0.1008,0.4688,0.6487,0,0.3632
2444.5681,34,0.2677,0.1404,3,14,1,0,1,0.0185,-0.0285,0.1023,0.6522,0.5818,0.2597,0.4101,0.2445,0,0.9207
2098.7123,25,0.5047,0.0621,3,35,5,1,0,0.6693,0.048,0.0625,0.9104,0.7202,0.3763,0.2559,0.1703,1,0.846
2488.2379,44,0.2156,0.004,2,9,0,2,0,0.4879,0.0683,0.6318,0.7194,0.8962,0.7157,0.5834,0.4639,0,0.7062
3068.853,14,0.4994,2.3024,2,25,1,2,0,0.9173,-0.0665,0.8004,0.7136,0.9192,0.7726,0.4969,0.8527,1,0.2267
2172.8825,13,0.113,1.2173,2,28,4,1,1,0.4874,-0.0088,0.3725,0.8271,0.8329,0.8736,0.2186,0.334,0,1.0
1946.9994,32,0.422,0.217,2,9,2,2,0,0.2453,-0.0326,0.6665,0.4562,0.9238,0.5676,0.3079,0.3225,0,0.771
1163.8233,39,0.4833,3.8788,2,35,3,0,1,0.5348,0.0334,0.5342,0.5904,0.5372,0.6579,0.4063,0.465,0,0.899
1266.3444,5,0.2721,0.4531,2,26,2,1,1,0.1978,0.0556,0.1426,0.6743,0.9357,0.2227,0.7983,0.3004,0,0.8203
3272.6892,60,0.0922,0.79,3,42,2,2,0,0.3169,0.1133,0.1334,0.6977,0.7089,0.5906,0.5396,0.2026,0,1.0
3707.7025,11,0.13,0.3914,3,38,3,0,0,0.489,0.0599,0.7185,0.5791,0.7569,0.4011,0.4429,0.9025,0,0.6585
1605.1055,19,0.1564,5.2279,2,26,1,2,0,0.2909,0.0573,0.4697,0.7328,0.6175,0.425,0.4987,0.3047,0,0.8184
1850.1118,25,0.3722,2.8382,5,13,2,2,0,0.5197,-0.0501,0.776,0.7214,0.7161,0.9757,0.279,0.3276,0,0.8233
1150.2019,35,0.6557,2.5744,2,13,1,2,1,0.3744,-0.0338,0.8343,0.9649,0.7432,0.5252,0.6479,0.4024,0,0.6366
3249.8965,28,0.061,0.09,3,9,3,0,0,0.4657,0.0028,0.4454,0.8459,0.7605,0.7696,0.7205,0.8882,1,0.7608
2521.7501,17,0.301,1.4792,1,11,1,0,0,0.2084,0.1284,0.4287,0.8802,0.6645,0.1943,0.681,0.9625,0,0.4558
4772.4196,28,0.1311,1.7135,3,28,1,2,0,0.3712,0.0038,0.2979,0.8569,0.7002,0.3275,0.7834,0.3035,0,0.8717
1165.4219,12,0.3171,0.9642,3,23,2,1,0,0.2143,0.0716,0.6572,0.6473,0.9617,0.6173,0.7281,0.4662,1,0.6764
1496.6672,10,0.2602,0.7765,3,7,2,1,0,0.3142,-0.0209,0.3092,0.6228,0.8426,0.4511,0.4796,0.1679,0,0.7469
2029.8617,17,0.3689,3.8203,2,29,1,0,0,0.4219,-0.0012,0.5906,0.7737,0.6671,0.0868,0.2236,0.7474,0,0.6108
2497.9977,38,0.3345,0.0466,2,38,3,1,0,0.2685,-0.0011,0.7476,0.7578,0.6626,0.69,0.4133,0.2678,0,0.8431
1623.2185,25,0.3333,1.9636,4,40,4,2,0,0.3742,-0.0247,0.5198,0.5803,0.6261,0.3339,0.2747,0.178,0,0.908
1168.5506,11,0.4513,1.0026,4,6,4,1,1,0.315,0.0344,0.4997,0.8953,0.9733,0.3441,0.682,0.65,0,0.8524
2809.3369,15,0.3465,2.1929,2,38,4,1,1,0.3696,-0.0647,0.4128,0.7828,0.4923,0.9003,0.7159,0.4728,0,0.9069
2592.992,33,0.2772,0.4411,2,29,1,1,1,0.2685,-0.0914,0.4551,0.6186,0.7766,0.2888,0.4447,0.8342,0,0.8703
1143.5159,20,0.4874,0.5453,0,16,2,2,1,0.2827,-0.0131,0.3322,0.6414,0.8484,0.4554,0.2803,0.2328,0,0.7919
3560.7319,18,0.4242,1.7679,1,50,1,2,1,0.5834,0.0275,0.473,0.4848,0.7845,0.6684,0.6583,0.6013,0,0.7774
3245.7423,19,0.2896,7.8179,1,13,3,1,0,0.4714,-0.038,0.3033,0.9454,0.7497,0.7202,0.4148,0.199,0,0.8513
1933.6182,5,0.3562,7.3526,2,1,3,0,0,0.362,0.1163,0.5455,0.9265,0.7779,0.062,0.51,0.5635,0,0.7887
1881.4517,2,0.2164,0.5726,4,17,2,0,0,0.2138,-0.0001,0.1089,0.8532,0.7294,0.2933,0.2096,0.4443,0,0.7788
2385.1776,35,0.5888,0.216,3,15,0,1,1,0.5379,0.0039,0.6704,0.7243,0.7815,0.6325,0.6852,0.1111,1,0.7592
1175.1469,17,0.2261,1.7849,4,27,2,0,1,0.2091,-0.0501,0.0572,0.8951,0.9513,0.2121,0.7785,0.5241,0,1.0
1835.3964,19,0.163,1.0894,4,30,4,1,0,0.082,0.0314,0.315,0.9353,0.8151,0.6037,0.5393,0.8749,1,0.8811
616.3458,11,0.1865,2.8683,3,31,0,1,0,0.1319,0.0513,0.7553,0.3667,0.4478,0.8401,0.3201,0.4199,0,0.7141
2802.3898,44,0.4698,1.5015,3,22,1,2,0,0.6586,0.0099,0.3707,0.6457,0.669,0.1283,0.5551,0.237,0,0.6526
828.1989,11,0.3722,1.4291,5,23,4,0,0,0.4882,0.0157,0.6089,0.8303,0.6359,0.3293,0.7574,0.2456,0,0.698
3834.1763,13,0.0933,2.0795,3,49,1,0,0,0.4054,0.0122,0.405,0.9307,0.6254,0.4324,0.4133,0.809,1,0.7835
1532.9357,35,0.3521,0.2703,3,5,2,2,0,0.219,-0.0451,0.9527,0.6539,0.8506,0.8267,0.637,0.4683,0,0.741
1626.4687,11,0.1867,2.2612,4,32,1,0,1,0.6359,0.0721,0.232,0.5485,0.7515,0.6961,0.7076,0.065,0,0.9291
1320.9851,19,0.666,1.3409,1,24,3,2,1,0.3743,-0.0156,0.2423,0.8166,0.8642,0.6206,0.2985,0.7723,1,0.5526
1565.5313,4,0.0622,3.4312,3,17,3,1,0,0.2096,0.0864,0.1288,0.9307,0.5114,0.8142,0.4741,0.686,0,0.8085
3674.8429,7,0.1512,0.2986,1,20,1,0,0,0.4087,-0.0603,0.2334,0.6762,0.7382,0.3163,0.2083,0.1068,0,0.8388
521.1801,4,0.5412,0.7155,4,25,3,0,1,0.6826,0.0453,0.402,0.5777,0.8407,0.5478,0.7213,0.4802,0,0.5275
3423.7191,17,0.3917,6.0013,4,12,0,1,1,0.3227,0.0093,0.5547,0.6261,0.7597,0.5315,0.5977,0.839,1,0.8903
2140.9646,18,0.3215,1.6107,3,28,2,0,1,0.3164,0.0046,0.7884,0.5775,0.6418,0.1918,0.3473,0.5282,1,0.8836
988.7971,19,0.2275,5.2986,3,30,0,2,0,0.1057,-0.0296,0.6917,0.5949,0.8886,0.7158,0.7302,0.6043,1,0.7675
1056.106,13,0.3315,2.3362,4,32,2,2,0,0.8672,0.0335,0.204,0.7217,0.6052,0.461,0.2346,0.5538,0,0.535
4180.5434,14,0.0888,5.2191,3,43,1,1,1,0.3303,0.0268,0.2647,0.3739,0.7988,0.2852,0.2391,0.2863,0,0.9193
1126.9234,9,0.5165,0.7649,5,11,2,2,1,0.4621,0.0893,0.9508,0.9479,0.7355,0.2645,0.3146,0.2344,0,0.9121
1015.6913,12,0.2264,0.1898,2,14,1,0,0,0.107,0.0335,0.3652,0.5044,0.7272,0.5638,0.3678,0.8522,1,0.5537
3192.8119,5,0.012,3.2414,4,8,2,2,1,0.3189,-0.0204,0.4106,0.9775,0.822,0.5222,0.6172,0.7182,0,0.9394
2141.5314,22,0.3164,3.2641,3,25,0,2,0,0.418,-0.0215,0.6099,0.7742,0.5737,0.0491,0.6492,0.2485,1,0.7064
1131.2033,29,0.1414,1.929,2,18,3,1,0,0.1828,0.0162,0.2615,0.8946,0.4595,0.6219,0.2641,0.4752,0,0.8336
2014.8751,14,0.3725,1.733,0,38,1,0,0,0.3211,0.0743,0.6282,0.8848,0.5092,0.3506,0.7298,0.8045,0,0.3441
1082.6031,14,0.4202,4.928,2,51,2,1,0,0.542,0.0194,0.1109,0.7967,0.8098,0.4094,0.6616,0.4486,0,0.6525
3135.0823,18,0.3373,0.3884,4,47,3,2,0,0.5397,0.0511,0.3022,0.4366,0.6228,0.7754,0.5886,0.5874,1,0.6016
3073.848,43,0.267,1.917,2,25,3,0,0,0.5364,0.0148,0.135,0.6461,0.6231,0.6562,0.2082,0.0442,0,0.9555
2359.0236,15,0.2654,0.1021,2,60,0,0,1,0.4968,-0.0939,0.6486,0.8343,0.8115,0.4599,0.2572,0.1349,0,1.0
2166.4183,16,0.581,0.3037,3,28,3,1,1,0.3932,0.0227,0.5867,0.7549,0.5922,0.4951,0.5326,0.2072,0,0.8754
4361.5992,60,0.2756,1.1499,2,12,1,1,0,0.3063,-0.0096,0.3206,0.7117,0.9772,0.7595,0.6728,0.1521,0,0.8821
1807.7589,14,0.2539,3.4431,3,11,4,0,1,0.5099,0.0614,0.519,0.5066,0.8061,0.2429,0.6692,0.3361,0,0.9753
1001.3085,21,0.0927,2.642,2,27,0,2,0,0.1346,0.0826,0.8977,0.7676,0.7811,0.5835,0.6503,0.2226,0,0.933
2263.6571,20,0.174,7.3043,5,32,0,2,1,0.3801,0.0902,0.2974,0.929,0.6699,0.2241,0.3774,0.2161,0,0.9806
5130.8341,12,0.3116,0.0918,3,12,1,0,0,0.5879,-0.0086,0.8218,0.6223,0.635,0.2054,0.2788,0.648,1,0.5947
1088.5701,22,0.3907,0.9604,4,19,5,2,1,0.6694,-0.0236,0.1702,0.4495,0.7685,0.6286,0.2365,0.7452,0,0.8749
1509.0998,4,0.1868,0.3458,3,4,2,0,0,0.5333,-0.016,0.4021,0.9585,0.9811,0.4619,0.4951,0.4723,0,0.6695
2226.5821,14,0.5688,0.0753,2,5,3,0,0,0.5192,-0.0058,0.5672,0.8434,0.8759,0.5284,0.4674,0.5955,1,0.4023
1759.9621,7,0.6469,0.6141,4,10,1,0,0,0.2894,0.0083,0.7188,0.5713,0.6001,0.2996,0.5687,0.5229,1,0.1244
1106.3795,23,0.0946,0.5607,1,19,2,1,0,0.6429,-0.0461,0.3117,0.9243,0.7498,0.5457,0.5636,0.3115,0,0.5963
3168.2318,3,0.3031,1.0895,2,25,1,2,0,0.5186,0.0011,0.2231,0.7564,0.8622,0.4069,0.7055,0.7474,1,0.3872
5767.6521,26,0.2393,0.3018,2,17,5,0,0,0.4392,-0.1016,0.6852,0.9077,0.5799,0.2507,0.6626,0.5205,0,0.8408
1994.3346,0,0.186,1.3411,3,14,2,1,0,0.5662,0.1076,0.8704,0.9033,0.7545,0.3757,0.5584,0.6819,1,0.5484
1150.516,22,0.3988,5.0539,2,28,3,0,0,0.3642,-0.0115,0.881,0.832,0.7661,0.5195,0.7723,0.2934,0,0.8447
833.405,6,0.4671,2.7582,3,23,1,0,0,0.3231,-0.0213,0.4853,0.356,0.8027,0.4925,0.4839,0.4655,0,0.4322
2056.9673,10,0.2154,3.6926,5,20,1,2,0,0.5822,0.0273,0.7723,0.9026,0.8343,0.8657,0.7733,0.3959,0,0.7567
3139.8763,13,0.1372,3.2667,3,9,2,2,1,0.4984,0.0419,0.5967,0.704,0.4941,0.2561,0.3418,0.8374,0,0.8558
2292.9257,45,0.2205,0.9874,2,21,1,2,0,0.3804,-0.1015,0.7371,0.685,0.7553,0.7796,0.7951,0.7236,0,0.5631
1805.8706,6,0.316,2.4686,3,15,3,1,0,0.7768,-0.0343,0.8021,0.9106,0.8343,0.221,0.5914,0.7729,1,0.4574
1346.635,16,0.3664,2.8069,4,6,1,0,0,0.1015,0.0711,0.2319,0.8667,0.6905,0.7394,0.2064,0.4655,0,0.789
1047.245,37,0.3346,0.4605,2,28,0,0,0,0.2872,0.0437,0.674,0.9118,0.4691,0.6962,0.3569,0.9006,1,0.4624
2744.5589,16,0.3879,3.936,1,37,1,0,0,0.5824,-0.0586,0.5094,0.519,0.7627,0.7606,0.6858,0.458,0,0.4316
2855.1676,24,0.3726,1.224,1,14,2,2,0,0.07,0.0593,0.5512,0.8338,0.5095,0.705,0.3042,0.8143,0,0.6745
834.7524,34,0.2129,0.033,3,21,1,1,0,0.5214,0.0379,0.3169,0.6155,0.6277,0.6567,0.554,0.6755,1,0.5069
4003.4809,9,0.4196,2.0622,3,11,1,1,1,0.4076,-0.0404,0.8632,0.8905,0.9055,0.4321,0.5746,0.454,1,0.8722
2409.1653,10,0.5186,2.2587,3,12,0,1,0,0.6614,-0.0002,0.4112,0.9525,0.8329,0.4592,0.2846,0.8047,1,0.3487
3640.2124,6,0.1104,1.6049,3,20,3,2,0,0.3538,-0.085,0.9067,0.7596,0.6589,0.2548,0.6056,0.2278,0,0.8235
924.207,37,0.4027,0.4776,3,35,3,0,1,0.2307,0.0406,0.8348,0.815,0.941,0.562,0.2701,0.1657,0,0.9784
913.3215,50,0.1634,1.3166,3,29,1,0,1,0.8208,0.077,0.812,0.8621,0.7808,0.3858,0.4521,0.7665,0,0.9291
1678.2642,4,0.1457,1.0221,3,20,1,0,1,0.1915,-0.017,0.3061,0.9411,0.8371,0.2926,0.4362,0.0835,0,1.0
2324.8068,20,0.3516,7.3528,2,14,4,2,0,0.3425,-0.0003,0.789,0.8539,0.5243,0.5017,0.3426,0.2574,0,0.8846
4438.9823,10,0.1125,3.4823,2,11,3,2,1,0.7633,0.0211,0.2241,0.6802,0.8502,0.2682,0.2394,0.363,0,0.962
2573.5446,10,0.542,2.8701,2,12,0,1,0,0.1816,-0.0113,0.6995,0.4754,0.7082,0.4001,0.3276,0.5423,1,0.4192
1601.4414,25,0.2909,0.3995,4,10,1,0,1,0.5826,-0.1033,0.7353,0.7533,0.7604,0.731,0.513,0.4925,1,0.8051
1082.2694,17,0.4578,0.8041,4,42,2,0,0,0.1586,0.0539,0.2697,0.6125,0.8281,0.4902,0.5403,0.3512,1,0.8174
3344.2585,23,0.4465,0.9551,2,9,1,0,0,0.5378,0.0603,0.2395,0.6372,0.5394,0.5567,0.2133,0.895,1,0.3206
1116.1575,49,0.1866,1.357,1,22,2,2,0,0.6283,0.0343,0.7035,0.8213,0.7204,0.3349,0.7,0.8807,0,0.5272
4081.5589,21,0.271,0.0614,4,51,1,2,0,0.5029,0.0698,0.8747,0.7036,0.7304,0.3362,0.7251,0.9073,0,0.6147
